Id,SalePrice
1972,383950.94866
1973,277268.765453
1974,328001.233868
1975,546852.574321
1976,276928.726281
1977,356894.560616
1978,335514.839001
1979,335006.418352
1980,205120.335527
1981,365662.317726
1982,219512.351754
1983,206154.939292
1984,174270.839456
1985,227843.990412
1986,209670.29688
1987,206431.369869
1988,168050.12569
1989,185192.423098
1990,204721.191022
1991,231815.350669
1992,223089.348587
1993,162335.480164
1994,232117.719569
1995,181053.702827
1996,276063.557096
1997,334449.013438
1998,320717.114191
1999,298113.59963
2000,322525.718488
2001,276456.285618
2002,239076.830552
2003,246426.199722
2004,285579.343416
2005,220307.546739
2006,229109.191637
2007,242937.247174
2008,232247.985075
2009,209274.11412
2010,192625.136099
2011,127744.456506
2012,174721.000191
2013,182984.382094
2014,188471.701841
2015,222639.032944
2016,196686.297955
2017,197814.989627
2018,105954.72534
2019,132345.24877
2020,77559.8544408
2021,96007.7203015
2022,206595.749461
2023,146664.465379
2024,286459.067476
2025,377983.094456
2026,168626.486088
2027,154423.975794
2028,152279.334498
2029,172901.921035
2030,283551.714203
2031,256485.702229
2032,274457.045165
2033,276994.572645
2034,184260.430906
2035,231766.275463
2036,203168.008151
2037,221260.909523
2038,368906.970463
2039,231882.996198
2040,340012.843578
2041,304337.887055
2042,204866.019739
2043,183816.332831
2044,172865.893658
2045,203657.516442
2046,158502.77741
2047,142339.831017
2048,137521.648775
2049,139414.098052
2050,161088.793024
2051,99006.1659886
2052,114575.10213
2053,146738.559056
2054,95711.4411991
2055,174449.345929
2056,132466.556874
2057,96165.3199754
2058,212899.206812
2059,126700.663273
2060,185388.005582
2061,168906.368982
2062,126841.757731
2063,112376.378657
2064,139812.061976
2065,81073.9063877
2066,168708.865936
2067,106977.304878
2068,157257.416669
2069,82437.3334784
2070,112480.80941
2071,100869.165173
2072,144776.649708
2073,119448.741493
2074,194502.74258
2075,160788.023958
2076,120382.028623
2077,167919.373712
2078,131236.081566
2079,123820.258565
2080,119424.162711
2081,125850.640105
2082,133407.165028
2083,158295.850848
2084,108615.878023
2085,113200.093176
2086,97450.0343222
2087,118515.849808
2088,99650.7532531
2089,70892.2807377
2090,110933.85395
2091,116466.848457
2092,134935.912477
2093,141377.857036
2094,110828.547828
2095,175312.254052
2096,82033.8803273
2097,104714.70707
2098,167676.329809
2099,55815.5455299
2100,114794.029487
2101,116455.150106
2102,102817.609935
2103,101257.531805
2104,120770.766888
2105,146805.098531
2106,125274.877178
2107,193623.026259
2108,117777.935079
2109,117233.173209
2110,115176.379547
2111,149649.595052
2112,144279.193737
2113,121406.043988
2114,118262.005503
2115,163005.06594
2116,115515.018712
2117,150420.545572
2118,117963.949652
2119,120256.751429
2120,98684.7744639
2121,120623.957646
2122,128696.840986
2123,81127.4716054
2124,167584.929504
2125,127742.568208
2126,150707.06831
2127,178912.515262
2128,126850.713344
2129,41848.0569606
2130,137314.383256
2131,103560.939754
2132,110540.762948
2133,117617.035811
2134,112684.089857
2135,87693.3434539
2136,61065.187172
2137,103439.376576
2138,122991.294262
2139,133407.072769
2140,145472.693836
2141,159263.293089
2142,130276.817658
2143,158563.83177
2144,126750.261999
2145,139554.334808
2146,184153.613295
2147,136516.292434
2148,117752.531531
2149,130594.862934
2150,228917.382634
2151,120284.983744
2152,194481.879148
2153,189255.762255
2154,111480.050804
2155,130980.896488
2156,270596.134761
2157,233754.551994
2158,243128.165448
2159,217779.389771
2160,187208.795557
2161,230169.064436
2162,403727.614794
2163,363083.919509
2164,254229.120413
2165,197013.879823
2166,161073.805658
2167,223696.946972
2168,195608.840438
2169,192401.172861
2170,219360.431199
2171,156209.786764
2172,132488.498616
2173,183364.802176
2174,220882.26039
2175,300714.664884
2176,307704.205052
2177,241621.300015
2178,214704.493769
2179,131626.771937
2180,225426.000661
2181,188302.974598
2182,218747.058672
2183,186250.82309
2184,118426.511773
2185,110235.886808
2186,155632.276656
2187,136124.10133
2188,149344.336007
2189,305152.917313
2190,84894.2985198
2191,65734.455359
2192,86835.0592154
2193,129680.742021
2194,98471.4576578
2195,98332.2930246
2196,110068.858596
2197,128498.234156
2198,160131.408524
2199,179732.36308
2200,153717.097868
2201,158618.043531
2202,208610.893125
2203,136015.489052
2204,196743.128423
2205,130942.822318
2206,154005.847364
2207,232156.731087
2208,258874.603492
2209,275409.206906
2210,125078.470828
2211,111287.006641
2212,118768.815061
2213,109032.21618
2214,133023.443206
2215,101293.46058
2216,167026.311862
2217,40582.3098916
2218,71131.5346621
2219,48410.9883172
2220,22962.8417594
2221,334166.731484
2222,292420.790149
2223,274081.174272
2224,200401.419978
2225,111297.523188
2226,196828.348751
2227,190277.278442
2228,273479.570631
2229,258541.582783
2230,160413.494291
2231,214354.763228
2232,180732.208838
2233,181594.099876
2234,243558.083174
2235,222654.602274
2236,252530.216483
2237,306761.94963
2238,194204.065083
2239,118368.362567
2240,149805.058188
2241,140922.89079
2242,125617.314438
2243,122555.235215
2244,110214.95777
2245,123106.942157
2246,136863.300621
2247,124031.452988
2248,125707.582195
2249,116412.610369
2250,126572.673924
2251,142130.467145
2252,193548.256917
2253,153280.849613
2254,177321.468544
2255,185465.960401
2256,166293.343199
2257,214590.978387
2258,148032.074518
2259,176506.911456
2260,130716.862696
2261,220560.530457
2262,238134.589974
2263,370002.983023
2264,482649.773682
2265,152134.878382
2266,336939.339504
2267,377567.348983
2268,460339.24682
2269,144593.210438
2270,185386.407871
2271,210886.936447
2272,181451.977456
2273,148361.930726
2274,180900.120896
2275,160703.818665
2276,195225.313873
2277,181577.590636
2278,147158.258148
2279,133957.055106
2280,110528.51201
2281,146609.197396
2282,167494.110395
2283,112457.586798
2284,119044.748448
2285,153728.202803
2286,121837.588986
2287,387025.80132
2288,291919.0191
2289,342680.198387
2290,445322.893031
2291,342296.651038
2292,451752.013515
2293,454759.833218
2294,394306.821159
2295,500408.067312
2296,290204.494442
2297,358734.63334
2298,367223.5028
2299,338622.985005
2300,325167.268227
2301,322283.226347
2302,254444.779523
2303,249240.467251
2304,266313.484735
2305,210997.347335
2306,197193.63663
2307,200337.386086
2308,227241.636384
2309,309601.896465
2310,219817.560167
2311,211353.791371
2312,187562.781167
2313,168694.623614
2314,188010.280343
2315,187424.375634
2316,201844.238624
2317,196464.274417
2318,187081.453855
2319,190012.868217
2320,187793.137651
2321,240689.722232
2322,197807.381519
2323,197103.535363
2324,172786.54244
2325,213974.657908
2326,164679.637331
2327,196419.454504
2328,216293.991873
2329,190499.430616
2330,180918.126326
2331,341424.091717
2332,405526.708141
2333,322605.993084
2334,268115.935637
2335,294288.13288
2336,322907.635659
2337,199311.547175
2338,261322.795175
2339,216288.991515
2340,432513.44328
2341,205678.557453
2342,230797.172411
2343,220762.299005
2344,211545.563437
2345,230212.786044
2346,223325.647424
2347,207073.418965
2348,254570.639292
2349,212426.775178
2350,305198.442257
2351,272997.492098
2352,244976.43589
2353,248634.584627
2354,165368.206619
2355,149532.405482
2356,147538.962156
2357,190731.467218
2358,199322.708535
2359,124263.209607
2360,109131.645355
2361,154909.496474
2362,263663.76754
2363,131384.006913
2364,147123.0847
2365,207018.414752
2366,200987.125733
2367,224466.117913
2368,220033.199111
2369,221197.444741
2370,169558.042884
2371,162708.144838
2372,191405.969387
2373,289433.12704
2374,312671.540109
2375,250825.837762
2376,289383.677924
2377,342242.360326
2378,144786.972741
2379,224217.785145
2380,140432.677096
2381,171061.740841
2382,201784.611696
2383,192338.833483
2384,233958.488225
2385,151463.513866
2386,127633.369174
2387,126615.96571
2388,100509.329575
2389,108823.922908
2390,147938.671801
2391,143502.763026
2392,118641.965959
2393,168835.849113
2394,140839.529922
2395,213524.583137
2396,135520.839229
2397,214812.076025
2398,136102.575806
2399,72535.6659401
2400,74132.8357505
2401,141091.547525
2402,133654.800356
2403,146870.372137
2404,151586.878746
2405,152572.586539
2406,141191.371144
2407,125529.702989
2408,124711.738051
2409,108641.008938
2410,180408.366054
2411,112946.760123
2412,159624.037244
2413,122161.488496
2414,168862.500178
2415,133931.003218
2416,123710.529307
2417,140545.229809
2418,138122.507818
2419,131225.39974
2420,124522.504703
2421,199260.450174
2422,99268.7146652
2423,121383.400112
2424,127215.357807
2425,225718.318064
2426,138730.989956
2427,140432.003492
2428,189809.497611
2429,101255.567353
2430,126243.497022
2431,91408.002375
2432,154607.515108
2433,157464.31487
2434,146259.143729
2435,170484.474955
2436,107431.271748
2437,92873.3170729
2438,111825.056698
2439,89086.5807636
2440,123523.996504
2441,92082.5324026
2442,92160.7695759
2443,139820.661118
2444,129515.316128
2445,86550.4624754
2446,145077.459658
2447,199969.997426
2448,130658.675611
2449,110602.226898
2450,153739.730452
2451,120864.005215
2452,196703.65447
2453,96568.0123846
2454,122293.728253
2455,114110.435706
2456,165618.889542
2457,148382.162278
2458,138679.127528
2459,119566.909117
2460,139149.696834
2461,130591.165428
2462,131845.564718
2463,129467.803502
2464,193417.857416
2465,142328.452707
2466,119296.159817
2467,119597.810373
2468,95909.3240652
2469,81960.0373464
2470,208656.315181
2471,220991.097798
2472,173745.712503
2473,135612.382349
2474,108952.168995
2475,207392.089642
2476,115877.116468
2477,125461.816152
2478,150554.625405
2479,96257.5889946
2480,160325.655391
2481,124197.791861
2482,103216.553863
2483,102868.103549
2484,121692.334914
2485,126409.964409
2486,165939.865364
2487,187956.914915
2488,165627.184049
2489,151074.622016
2490,146938.988843
2491,83499.2105063
2492,186115.453445
2493,144240.189433
2494,144581.590629
2495,74546.0347548
2496,219872.947355
2497,158567.510042
2498,108722.320773
2499,86364.296071
2500,128162.607452
2501,140523.683157
2502,152416.738997
2503,108037.334648
2504,264830.467627
2505,223432.758348
2506,254000.373499
2507,281999.328059
2508,252694.830191
2509,206542.746674
2510,211826.441518
2511,170255.393949
2512,210622.658687
2513,217937.826856
2514,331020.185091
2515,165667.15059
2516,170724.269721
2517,156151.31213
2518,147754.906717
2519,244982.706386
2520,222282.712266
2521,185431.244427
2522,217702.319066
2523,113302.622577
2524,135759.850912
2525,160146.474052
2526,158347.53289
2527,116219.475043
2528,154073.933497
2529,104816.835277
2530,128166.842548
2531,258912.901753
2532,219432.357024
2533,192836.605579
2534,244835.021681
2535,284124.817201
2536,230455.901745
2537,260983.69088
2538,190703.749034
2539,180011.805869
2540,185331.459109
2541,173909.674093
2542,165317.58288
2543,102900.139191
2544,124190.386623
2545,130535.441127
2546,110966.503783
2547,134836.212339
2548,160414.772381
2549,157857.074635
2550,741466.100221
2551,139612.608057
2552,137906.235221
2553,56312.8891503
2554,78736.032866
2555,102842.319537
2556,94997.8703984
2557,98118.1473684
2558,176796.345118
2559,161250.776134
2560,159087.789544
2561,153501.57541
2562,159976.823167
2563,162544.958459
2564,206809.216607
2565,161899.223252
2566,172927.912033
2567,152734.977712
2568,228328.459699
2569,234208.564774
2570,119035.740273
2571,217060.256622
2572,176427.158844
2573,227480.317691
2574,318714.35824
2575,136019.992414
2576,136028.300042
2577,164240.109862
2578,62877.869923
2579,52247.786483
2580,91029.7796992
2581,129875.157553
2582,130352.308107
2583,299389.984269
2584,174275.857134
2585,183817.199674
2586,215130.607607
2587,201791.795863
2588,142940.781008
2589,138409.004705
2590,200107.008907
2591,227356.179331
2592,216388.828548
2593,253018.525002
2594,174310.223188
2595,210690.011809
2596,280026.846445
2597,190600.132927
2598,276043.40519
2599,385165.147386
2600,245881.981985
2601,125174.148544
2602,70134.5701265
2603,98132.8037174
2604,89958.5492812
2605,62511.0223176
2606,133827.910432
2607,203739.594544
2608,186738.324805
2609,159164.808832
2610,111235.013305
2611,223368.479833
2612,160561.48708
2613,121505.211129
2614,111715.073363
2615,152678.133324
2616,147825.676579
2617,208101.704484
2618,191461.442397
2619,202977.22087
2620,188349.289439
2621,178932.018274
2622,178861.547707
2623,238114.304406
2624,283054.692877
2625,294229.151603
2626,172694.319055
2627,185103.821491
2628,478641.832903
2629,520238.737443
2630,399319.696397
2631,501953.221558
2632,428956.801426
2633,334486.837104
2634,426033.527544
2635,135452.606136
2636,167762.895369
2637,181583.792864
2638,260124.922024
2639,184915.796719
2640,148175.80045
2641,101754.828704
2642,172712.110385
2643,105682.5966
2644,112568.771808
2645,109615.022188
2646,91855.8275924
2647,100766.918876
2648,148231.155835
2649,148679.521694
2650,135290.72948
2651,136809.721191
2652,405384.785105
2653,256189.726256
2654,269177.504278
2655,412880.219445
2656,351556.412134
2657,377499.900776
2658,320107.580494
2659,319459.075676
2660,353006.51453
2661,380229.551025
2662,385175.330961
2663,281858.06334
2664,301618.584352
2665,355209.918251
2666,310018.074499
2667,185775.704162
2668,189808.27705
2669,190158.515625
2670,277587.45659
2671,190668.33005
2672,197238.073953
2673,199938.16966
2674,197052.82366
2675,189010.674258
2676,184411.21212
2677,202205.162473
2678,236813.687796
2679,275085.060274
2680,293758.288329
2681,420424.041287
2682,308600.811175
2683,495399.734998
2684,316268.547189
2685,332111.512877
2686,260874.952801
2687,301271.819669
2688,218864.11769
2689,219615.509538
2690,406327.144686
2691,196846.569262
2692,156603.59959
2693,211337.859779
2694,143723.379684
2695,196995.91452
2696,185442.78538
2697,189660.471633
2698,218486.980213
2699,168341.922034
2700,143915.611819
2701,130366.294134
2702,84223.3132219
2703,111271.38326
2704,143126.709291
2705,102560.476277
2706,81759.8518292
2707,95475.0500972
2708,142876.893991
2709,113452.054812
2710,131436.00663
2711,345358.30895
2712,399456.75554
2713,161808.366485
2714,140801.272998
2715,173060.968914
2716,128519.848509
2717,189963.225378
2718,220077.618257
2719,154793.46078
2720,175263.563711
2721,125417.427798
2722,164940.993086
2723,128007.802578
2724,120897.682815
2725,124816.747833
2726,153387.826787
2727,182258.822829
2728,170781.059821
2729,147305.445284
2730,150214.853822
2731,120863.371364
2732,136922.340077
2733,159802.725748
2734,134096.674918
2735,140356.842691
2736,139344.901133
2737,122996.096111
2738,128523.210658
2739,146617.28032
2740,133557.1994
2741,144680.524051
2742,149958.366837
2743,169107.747798
2744,162570.541265
2745,135517.208355
2746,143758.187038
2747,143397.245484
2748,114751.230423
2749,130484.798124
2750,118850.467791
2751,133533.582873
2752,164556.477871
2753,162560.971397
2754,238699.63238
2755,139980.464817
2756,99544.7331727
2757,62821.4933664
2758,83046.8051831
2759,164135.989041
2760,135778.4258
2761,136596.65035
2762,131766.845509
2763,184349.365506
2764,139774.033371
2765,265308.603998
2766,142812.769281
2767,80555.7351174
2768,128626.723243
2769,142162.911414
2770,130522.746493
2771,96063.007535
2772,106184.269525
2773,183902.3392
2774,160108.404159
2775,127967.540229
2776,139373.130355
2777,144225.171194
2778,110718.881285
2779,135611.018004
2780,90655.5129073
2781,92519.7458274
2782,99505.5642396
2783,121180.678448
2784,129726.924908
2785,144851.27189
2786,57593.2921139
2787,121757.53948
2788,72242.4818469
2789,162469.720265
2790,88545.5484719
2791,100341.898799
2792,67450.607419
2793,149797.470311
2794,102400.59429
2795,124391.265178
2796,99205.8703105
2797,244174.183766
2798,118196.519424
2799,104528.465997
2800,57379.2924232
2801,101122.668089
2802,129636.143314
2803,172869.488287
2804,128867.08056
2805,102400.071799
2806,69718.2612312
2807,253117.939794
2808,155185.295545
2809,123523.011299
2810,122581.103882
2811,169542.163467
2812,175855.568746
2813,151639.982838
2814,158162.310605
2815,104526.597969
2816,224993.589242
2817,155081.43343
2818,129538.556684
2819,177819.247868
2820,141472.250472
2821,107227.407048
2822,166278.776156
2823,320453.724213
2824,184080.347232
2825,143771.712279
2826,133725.668119
2827,129918.429162
2828,234648.687768
2829,210425.428646
2830,236362.602289
2831,177639.017592
2832,253716.826888
2833,310135.920821
2834,236198.59945
2835,221198.252512
2836,193880.269747
2837,153402.393102
2838,150546.187657
2839,165912.896089
2840,206407.582003
2841,199457.072025
2842,220014.558173
2843,148426.887407
2844,171312.855197
2845,123051.033839
2846,204081.288634
2847,217972.836482
2848,213357.827821
2849,196251.882316
2850,269076.052045
2851,206176.049253
2852,226022.019557
2853,226192.832486
2854,134612.23383
2855,202175.424156
2856,204645.894759
2857,188121.791854
2858,209706.66942
2859,87664.3876301
2860,152967.422536
2861,116222.54556
2862,178062.58556
2863,140217.693205
2864,240251.79367
2865,150122.304872
2866,131407.509085
2867,108533.650796
2868,79630.2713041
2869,101233.970085
2870,99969.4441635
2871,58800.8939186
2872,44989.5967937
2873,84906.7972036
2874,150216.79184
2875,119319.101633
2876,156061.375581
2877,149471.999785
2878,170964.287324
2879,147463.079561
2880,104429.623535
2881,143234.507228
2882,203896.545925
2883,208695.976494
2884,177862.624812
2885,183447.768565
2886,261035.913752
2887,98523.7349345
2888,139219.858993
2889,33049.6424558
2890,80324.9036327
2891,149304.277031
2892,20630.7196278
2893,69838.0322311
2894,24681.1148247
2895,344096.775387
2896,290452.657998
2897,217470.249708
2898,118683.06308
2899,205631.823234
2900,159937.859107
2901,220993.10021
2902,158134.909983
2903,314007.158242
2904,365232.550028
2905,53918.141711
2906,194106.744766
2907,102547.731832
2908,114345.441965
2909,126309.63133
2910,79161.7051153
2911,68014.8326785
2912,151257.570598
2913,68039.8312807
2914,66099.4001485
2915,84485.0516584
2916,74000.7721833
2917,176842.859812
2918,118327.750965
2919,220067.253671
